seqproduto,desccompleta,descreduzida,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,especieendereco,nrobox,statuscarga,valorcarga,seqlote,qtdcontada,seqtarefa,seqatividade,codtipatividade,nroquebra,mesano,peso,metragemcubica,qtdvolume,qtditem,indexclusao,grauprioridade,statusrf,statusatividade,tipseparacao,tiplote,pesototallote,mcubtotallote,qtdvolumelote,qtditemlote,seqordenacaoseparacao,seqpessoa,qtdembcarga,qtdembsolcarga,qtdembsepcarga,nropedvenda,embalagem,pesobruto,pesoliquido,altura,largura,profundidade
898,WHISKY DRURYS 1L,WHISKY DRURYS,R14,23,1,203,M,T,47,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",4,0,,6572432,SE,0,,"119,296","0,18863288",100,30,N,4,,A,FR,FA,"119,296","0,18863288",100,30,50,69073,1,1,1,0,UN,"1,535",1,"24,7","10,7","10,7"
716,LEITE COND PIRACANJUBA 395G TP,LE COND PIRAC 395,R14,103,1,101,M,T,1299,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",4,0,,6572432,SE,0,,"119,296","0,18863288",100,30,N,4,,A,FR,FA,"119,296","0,18863288",100,30,50,57202,1,9,9,0,UN,"0,395","0,395","12,1","6,5","4,1"
111,CHOCOLATE LACTA BIS 126GR CHOC BRANCO,CHOC BIS CHOC BCO,R14,104,1,201,M,T,455,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",4,0,,6572432,SE,0,,"119,296","0,18863288",100,30,N,4,,A,FR,FA,"119,296","0,18863288",100,30,50,69073,1,10,10,0,UN,"0,158","0,158","3,5",5,14
41205,GOIABADA OLIVEIRA 300G (32),GOIABADA OLIVEIRA 30,R15,82,1,303,M,T,163,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46194,1,2,2,0,UN,"0,31","0,3",4,10,7
41015,"MAIONESE HELLMANNS 2,8KG BAG",MAIONESE HELLMANNS 2,R15,65,1,202,M,T,30,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,65899,1,1,1,0,UN,"2,822","2,8",33,"3,2",21
40978,"CONS CHAMPIGNON REFINATTO 1,1KG FAT BD",CONS CHAMPIGNON REFI,R15,99,1,202,M,T,4,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,72163,1,2,2,0,UN,"1,85","1,1",20,15,20
40793,"AMENDOIM TORRADO IMPERIAL 1,005KG METADES",AMENDOIM TORRADO IMP,R15,75,1,203,M,T,59,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46282,1,1,1,0,UN,"1,015","1,05",19,5,12
39830,COND CANELA CASCA 6CM TOSCANA 250G ,CANELA 6CM TOSCANA 2,R15,72,1,101,M,T,77,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,65899,1,4,4,0,UN,"0,255","0,25",16,15,"15,5"
39270,AROMA DE BAUNILHA CEPERA 500ML,AROMA DE BAUNILHA,R15,104,1,201,M,T,34,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,65899,1,2,2,0,UN,"0,512","0,5","21,5",6,6
33690,BISCOITO RECHEADO RENATA 112 GR DIVERTIX CHOCO,BISCOITO RECHEADO RE,R15,61,1,102,M,T,121,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,12,12,0,UN,"0,114","0,112",4,4,17
33689,BISCOITO RECHEADO RENATA 112 G R TWITTER CHOCO,BISCOITO RECHEADO RENATA,R15,55,1,202,M,T,546,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,12,12,0,UN,"0,114","0,112",4,4,17
33165,ALHO TRITURADO S/SAL 3KG LA BONTA BALDE,ALHO TRITURADO LA BO,R16,85,1,101,A,T,32,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,74785,1,1,1,0,UN,"3,188",3,17,17,17
32880,BISCOITO WAFER RENATA 115GR CHOCOLATE,BISCOITO WAFER RENAT,R15,77,1,103,M,T,169,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,16,16,0,UN,"0,118","0,115",2,9,23
32690,EMULSIFICANTE EMUSTAB NEUTRO SELECTA 3KG (4),EMULSIFICANTE NEUTRO,R15,48,1,101,M,T,12,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,80185,1,1,1,0,UN,"3,5",3,"18,9","18,6","18,6"
32565,CAFE ODEBRECHT VACUO 500 GR EXTRA FORTE,CAFE ODEBRECHT VACUO,R15,32,1,201,M,T,16,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,74785,1,5,5,0,UN,"0,5","0,5",12,5,7
31568,AZEITONA VDE S/CAR 2KG BD ARCOBELLO,AZEITONA ARCOBELLO V,R16,87,1,101,A,T,130,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,72163,1,1,1,0,UN,3,2,17,16,16
31448,MACARRAO INST RENATA 85G GALINHA CAIPIRA,MACARRAO INST RENATA,R15,51,1,201,M,T,468,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,20,20,0,UN,"0,093","0,085",4,9,17
31446,MACARRAO INST RENATA 85G CARNE,MACARRAO INST RENATA,R15,59,1,103,M,T,171,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,10,10,0,UN,"0,093","0,085",4,9,17
31444,MACARRAO INST RENATA 85G GALINHA,MACARRAO INST RENATA,R15,59,1,203,M,T,170,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,10,10,0,UN,"0,093","0,085",4,9,17
30686,"AZEITE DE OLIVA ANDORINHA 0,5% EX VIRG 3L PET",AZ OLIVA ANDORINHA E,R15,33,1,102,M,T,46,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46255,1,1,1,0,UN,3,"2,8",29,"11,6",13
28504,CHOCOLATE EM PO QUALIMAX 1KG 50% CACAU,CHOCOLATE PO QUALIMA,R15,67,1,101,M,T,45,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,74785,1,1,1,0,UN,"1,05",1,27,20,21
25682,CHANTILLY CHANTY MIX AMELIA 1L,CHANTILLY CHANTY MIX,R15,31,1,202,M,T,157,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,72163,1,2,2,0,UN,"1,091",1,"16,7","6,3","9,9"
24078,"CALDO QUALIMAX 1,01 KG LEGUMES",CALDO LEGUMES QUALIM,R15,28,1,104,M,T,48,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,80185,1,1,1,0,UN,"1,07","1,01",26,50,21
19901,TOMATE SECO TOSCANA BALDE 2KG,TOM SE TOSC BALD 2K,R16,75,1,101,A,T,1,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,80185,1,1,1,0,UN,"2,1","1,5",16,16,16
15776,FS AMEIXA PRETA S/C 500GR UNIAGRO,AMEIXA PRETA S/C 500,R15,19,1,202,M,T,84,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46282,1,4,4,0,UN,"0,55","0,5",25,17,6
11733,"CALDO QUALIMAX 1,01KG CARNE","CALD QUALI CARN 1,01K",R15,87,1,101,M,T,107,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46282,1,1,1,0,UN,"1,032","1,01","3,5","7,5",23
10853,CAFE DAMASCO 500GR CLASSICO,CAFE DAMASCO 500GR EX FO,R15,30,1,302,M,T,53,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,37511,1,5,5,0,UN,"0,514","0,5",6,9,18
1936,ATUM RALADO NATURAL 170G PESCADOR LIGHT,ATUM RAL PESC NA 170,R15,54,1,104,M,T,172,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,75232,1,4,4,0,UN,"0,168","0,168","3,9","8,6","8,6"
1748,LEITE COCO SOCOCO 200ML VD (24),LE COCO SOCOCO,R15,30,1,103,M,T,97,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,57202,1,6,6,0,UN,"0,238","0,2","13,7","6,2","6,2"
1388,SOB PUDIM QUALIMAX S/LEITE 1KG COCO,PUDIM QUALI COCO 1KG,R15,69,1,101,M,T,49,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46282,1,3,3,0,UN,"1,023","1,023",26,21,5
1386,SOB PUDIM QUALIMAX S/LEITE 1KG BAUNILHA,PUD QUALI BAUN 1KG,R15,61,1,101,M,T,74,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46282,1,3,3,0,UN,"1,023","1,023",26,21,5
1266,AMIDO MILHO MAIZENA 200GR,MAIZENA 200GR,R15,29,1,102,M,T,291,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,69073,1,6,6,0,UN,"0,218","0,218","13,6","4,7","6,8"
836,FUBA SINHA MIMOSO 1KG GROSSO,FUBA SINHA MIMOSO 1 KG G,R15,27,1,202,M,T,126,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",5,0,,6572434,SE,0,,"65,623","0,19167885",148,30,N,4,,A,FR,FA,"65,623","0,19167885",148,30,150,46735,1,10,10,0,UN,"1,014",1,4,17,23
33927,MACARRAO REN G. DURO 500G INTEGRAL PENNE,MACARRAO INTEGRALE R,R16,67,1,201,M,T,100,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,46282,1,6,6,0,UN,"0,512","0,5",5,19,27
33926,MACARRAO REN G. DURO 500G INTEGRAL FUSILLI 2 500GR,MACARRAO INTEGRALE R,R16,57,1,203,M,T,97,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,46282,1,6,6,0,UN,"0,512","0,5",5,19,27
32144,QUEIJO RALADO PARMESAO GROSSO 1KG VILETO,QUEIJO PARMESAO RALA,R16,33,1,203,M,T,52,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,74785,1,1,1,0,UN,"1,02",1,30,18,7
31805,CHIMICHURRI TOSCANA 500GR,CHIMICHURRI TOSCANA,R16,47,1,101,M,T,123,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,72163,1,1,1,0,UN,"0,505","0,5",5,"17,5","19,5"
8199,ACUCAR COLOMBO CRISTAL 1KG,ACUC COLOMBO CRISTAL,R16,29,1,201,M,T,61,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,46282,1,1,1,0,UN,"1,011",1,3,15,24
1826,SACHE CATCHUP DAJUDA C/192 7GR,CAT DAJUDA SCH 7GR,R16,55,1,101,M,T,126,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,46194,1,3,3,0,UN,"1,588","1,588",12,21,16
1709,M PIMENTA CASEIRO DAJUDA 900ML PET ,M PIMEN DAJUDA 900ML,R16,25,1,201,M,T,65,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",6,0,,6572436,SE,0,,"16,423","0,05404176",21,7,N,4,,A,FR,FA,"16,423","0,05404176",21,7,298,46194,1,3,3,0,UN,"0,993","0,993","25,2","7,8","7,8"
41340,LIMP BRILHOLAC ALCOOL PERF 500M FRUITY,LIMP BRILHOLAC ALCOO,R13,54,1,102,M,T,78,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",7,0,,6572438,SE,0,,"8,102","0,01258932",25,4,N,4,,A,FL,LF,"8,102","0,01258932",25,4,299,36694,1,6,6,0,UN,"0,506","0,5","23,5","6,3","6,3"
36152,SABONETE DOVE 90 GR REVIGORANTE,SABONETE DOVE 90 GR REVI,R13,14,1,103,M,T,227,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",7,0,,6572438,SE,0,,"8,102","0,01258932",25,4,N,4,,A,FL,LF,"8,102","0,01258932",25,4,299,74785,1,12,12,0,UN,"0,123","0,123",3,6,8
7635,ESPONJA SCOTCH BRITE DUPLA FACE 1DP C/10,ESP SC B DUP FACE,R13,1,1,201,M,T,144,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",7,0,,6572438,SE,0,,"8,102","0,01258932",25,4,N,4,,A,FL,LF,"8,102","0,01258932",25,4,299,46255,1,1,1,0,UN,"0,086","0,086","0,2",11,75
1815,SAPONACEO CRISTAL PASTA ROSA 500GR,SAPO PASTA CR ROSA,R13,13,1,202,M,T,204,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",7,0,,6572438,SE,0,,"8,102","0,01258932",25,4,N,4,,A,FL,LF,"8,102","0,01258932",25,4,299,36694,1,6,6,0,UN,"0,584","0,5","8,5",10,10
40607,SACHE ACUCAR MASCAVO SINGLE C/200 05GR,SACHE ACUCAR  MASCAV,R09,40,1,202,A,T,5,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,1,1,1,0,UN,1,1,"13,5",16,"25,5"
40578,"DOCE DE LEITE AUREA 4,8KG (SORO DE LEITE)",DOCE DE LEITE AUREA,R09,74,1,101,A,T,88,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,80185,1,1,1,0,UN,5,"4,8","19,5","19,5","19,5"
40528,DOCE DE LEITE MUMU 380GR TRADICIONAL,DOCE DE LEITE MUMU 3,R07,18,1,101,A,T,552,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,78978,12,1,1,0,CX,"4,74","4,56",10,"32,5","42,8"
40429,SACHE MAIONESE TELL C/180 6GR,SACHE MAIONESE TELL,R09,81,1,103,A,T,32,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,1,1,1,0,UN,"1,22","1,09",12,14,17
40426,SACHE CATCHUP TELL C/180 6GR,SACHE CATCHUP TELL C,R09,76,1,101,A,T,4,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,1,1,1,0,UN,"1,22","1,09",12,14,17
37844,MELADO DE CANA LUISALVENSE 400GR,DOCE FRUTA LUISALVEN,R08,100,1,102,A,T,60,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,12,2,2,0,CX,"5,016","4,8",17,22,30
36127,"GRAO DE BICO SANTA CHIARA 1,750 KG (6)",GRAO DE BICO SANTA C,R07,64,1,103,A,T,24,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,46260,6,1,1,0,CX,18,"15,6",15,"31,6","47,4"
34160,AMIDO MILHO NUTRIVITA 1KG,AMIDO MILHO NUTRIVIT,R08,57,1,101,A,T,499,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,60858,12,2,2,0,CX,"12,192",12,19,33,45
32545,MILHO VERDE PREDILECTA SACHE 2KG,MILHO VERDE PREDILEC,R06,82,1,101,A,T,214,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,46282,6,1,1,0,CX,"18,18","18,18",20,"34,5","42,5"
31648,MARGARINA AMELIA C/SAL 80% LIP 15KG BALDE,MARGARINA AMELIA C/S,R08,41,1,101,A,T,17,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,46194,1,1,1,0,UN,"15,5",15,32,"31,5","31,5"
30126,SACHE ACUCAR GUARANI REF C/1000 5GR,ACUCAR GUARANI REF 5,R09,28,1,101,A,T,8,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,1,1,1,0,UN,"5,73",5,"14,5",25,37
29204,CAFE 3 CORACOES VACUO 500GR TRADICIONAL,CAFE 3 CORACOES TRAD,R06,35,1,101,A,T,643,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,60858,10,1,1,0,CX,"5,15",5,"18,8","19,6","32,6"
25909,SACHE SAL ZIZO C/ 2000 UN 1G,SAL ZIZO SCH C/ 2000,R09,26,1,101,A,T,26,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,46735,1,1,1,0,CX,"2,35",2,13,25,16
17554,ACHOC PIRACANJUBA LIQ 1 LT TP,ACHOC PIRAC 1LT TP,R07,1,1,101,A,T,360,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,12,1,1,0,CX,"13,63","13,33",24,22,"31,5"
904,MARGARINA COAMO S/SAL 80% LIP 15KG,MARG COAMO S/SAL 80%,R08,46,1,101,A,T,5,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,80185,1,1,1,0,UN,"15,629","15,629","30,5",30,"28,6"
901,GORDURA COAMO 15KG FRY PASTOSA,GORDURA COAMO 15KG,R08,51,1,101,A,T,85,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,73116,1,6,6,0,UN,"15,617",15,"30,5",30,"28,6"
716,LEITE COND PIRACANJUBA 395G TP,LE COND PIRAC 395,R06,67,1,101,A,T,286,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,38150,27,3,3,0,CX,"10,665","10,665","12,5","20,2","20,2"
716,LEITE COND PIRACANJUBA 395G TP,LE COND PIRAC 395,R06,67,1,101,A,T,286,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,65899,27,1,1,0,CX,"10,665","10,665","12,5","20,2","20,2"
715,ACHOC PIRACANJUBA LIQ 200ML TP,ACHOC PIRAC 200ML TP,R06,68,1,101,A,T,1146,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,69073,27,1,1,0,CX,"6,042","5,4",9,20,20
685,VINAGRE HEINIG ALCOOL 900ML,VINAGRE HEINIG ALCOO,R08,2,1,101,A,T,38,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",8,0,,6572440,SE,0,,"295,67","0,46857743",29,19,N,4,,A,AL,AG,"295,67","0,46857743",29,19,300,65899,12,1,1,0,CX,"11,501","11,501","25,5",32,"23,5"
31784,SAL ZIZO REFINADO 1 KG,SAL ZIZO REFINADO 1K,B11,17,1,101,A,T,13122,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",9,0,,6572442,SE,0,,"169,755","0,201606",11,8,N,4,,A,FA,BF,"169,755","0,201606",11,8,301,37511,15,1,1,0,FD,"16,05",15,"8,5",15,"22,5"
31784,SAL ZIZO REFINADO 1 KG,SAL ZIZO REFINADO 1K,B11,17,1,101,A,T,13122,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",9,0,,6572442,SE,0,,"169,755","0,201606",11,8,N,4,,A,FA,BF,"169,755","0,201606",11,8,301,65899,15,1,1,0,FD,"16,05",15,"8,5",15,"22,5"
31145,FARINHA MANDIOCA DAMASIA 1KG,FARINHA MANDIOCA DAM,R11,3,1,101,A,T,89,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",9,0,,6572442,SE,0,,"169,755","0,201606",11,8,N,4,,A,FA,BF,"169,755","0,201606",11,8,301,77473,20,1,1,0,FD,"20,6",20,20,40,48
22217,FARINHA TRIGO D.BENTA 1KG C/FERMENT,TRIGO D.BEN 1KG C/FE,R10,55,1,101,A,T,1102,O,P,1,193211,1,BLUMENAU/GASPAR,E,1485,"3,26363737",A,56,S,"10400,16",9,0,,6572442,SE,0,,"169,755","0,201606",11,8,N,4,,A,FA,BF,"169,755","0,201606",11,8,301,78978,10,1,1,0,FD,10,10,25,14,25
